ea_name,ea_team,ea_position,ea_ovr,ea_school_year,matched_player_name,matched_player_id,match_confidence,cfo_position,cfo_valuation,depth_chart_rank,production_score
Nino Francavilla,Miami,C,70,Sophomore,Nino Francavilla,b6ff3f58-3c74-4da2-9f05-bda4d08a116b,1.0,OL,,,0.0
Samuel Coufal,Miami,LEDG,70,Sophomore,Samuel Coufal,c409e815-3eec-4ece-9926-3b406fc43207,1.0,DL,,,0.0
Bobby Kanka,Michigan,DT,70,Freshman,Bobby Kanka,3c5c5f0f-ccb0-4ae4-a27f-f123bdc2777c,1.0,DL,,,36.4
I'Marion Stewart,Michigan,WR,70,Sophomore,I'Marion Stewart,987cc00e-182c-46db-9ea3-7bed5a540932,1.0,WR,563991,1,0.0
Jamar Browder,Michigan,WR,70,Freshman,Jamar Browder,e9f75b09-4b3b-4366-9353-445fed89b495,1.0,WR,438847,2,0.0
Travis Moten,Michigan,LEDG,70,Freshman,Travis Moten,5cc9f70e-a295-42f0-adc4-19519040484f,1.0,DL,,,0.0
Karson Hobbs,Notre Dame,CB,70,Sophomore,Karson Hobbs,c17faa6d-6fef-4ad9-be51-0a9d5888347a,1.0,CB,,,43.2
Peter Jones,Notre Dame,LG,70,Freshman,Peter Jones,fd1be64e-b2a7-46ff-bf92-b27e6d8ee95b,1.0,OL,415257,3,0.0
Sean Sevillano Jr.,Notre Dame,DT,70,Freshman,Sean Sevillano Jr.,5a1703bf-3264-42c2-be16-6e05f38eba34,1.0,DL,,,26.5
Jett Niu,Oklahoma,QB,70,Freshman,Jett Niu,b77f56d8-bbf9-42cc-8c8f-4b81d28cf0ec,1.0,QB,,,0.0
Devin Brooks,Oregon,C,70,Freshman,Devin Brooks,387cb0c2-a60b-4547-9216-cc621c780aa9,1.0,OL,497218,2,0.0
Trent Ferguson,Oregon,LT,70,Freshman,Trent Ferguson,1b5b1183-3daa-41ed-88c6-942895798184,1.0,OL,445500,3,0.0
Anthony Addison,South Carolina,LEDG,70,Freshman,Anthony Addison,e89b8ed1-8c98-4d44-b3d3-eb1f6a1b3a82,1.0,LB,175500,3,26.5
Caleb Williams,South Carolina,LEDG,70,Freshman,Caleb Williams,c0c3ac73-fce8-450c-9f44-3169b336fa4d,1.0,DT,,,0.0
Chase Sweigart,South Carolina,RG,70,Junior,Chase Sweigart,688f72b6-9dc5-4e17-96ed-775cdf486141,1.0,OL,,,0.0
Damarcus Leach,South Carolina,FS,70,Freshman,Damarcus Leach,3ff8ed02-bca6-4585-8275-8c08c69dde85,1.0,DB,210600,2,34.0
Andre Stewart,Tennessee,FS,70,Junior,Kade Stewart,51b1ae5e-49bc-47fd-b81e-c9a6e5f7b065,0.88,WR,,,0.0
Jeremias Heard,Tennessee,LT,70,Freshman,Jeremias Heard,d16f2540-2ffa-43fa-86d6-c5dd597853fa,1.0,OL,405000,2,0.0
Sidney Walton,Tennessee,SS,70,Freshman,Sidney Walton,96382239-0eef-42ca-bae1-a8f7e35e2182,1.0,DB,210600,2,37.8
Timothy Merritt,Tennessee,CB,70,Freshman,Timothy Merritt,5bb01c6d-1d01-4081-9a77-2ae4d1cfc778,1.0,DB,210600,3,34.0
Tyree Weathersby,Tennessee,LEDG,70,Sophomore,Tyree Weathersby,207f208a-6986-4c37-973d-5a50c142abba,1.0,DL,360000,1,72.9
Daniel Cruz,Texas,C,70,Freshman,Daniel Cruz,41309eaf-7c54-4141-a42c-f77f430865a5,1.0,OL,,,0.0
Ty'Anthony Smith,Texas,WILL,70,Sophomore,Ty'Anthony Smith,8b8d3b99-cd68-4ace-a016-f363d8b20409,1.0,LB,466579,1,90.2
Asante Das,USC,WR,70,Senior,Asante Das,7a90286a-e15b-4e5a-9c00-265b2a35cc39,1.0,WR,,,0.0
Corey Simms,USC,WR,70,Freshman,Corey Simms,6649ba3e-14cd-432f-837f-083cc691d723,1.0,WR,192826,2,16.6
Isaiah Rubin,USC,CB,70,Freshman,Isaiah Rubin,7dd11cc7-1f3f-40c0-94f2-2f137af35450,1.0,CB,176962,3,35.5
Hayden Moore,Washington,SAM,70,Sophomore,Hayden Moore,824a4f77-dab4-4a8e-829e-8d89ada3f774,1.0,LB,175500,3,47.5
Paul Mencke Jr.,Washington,FS,70,Freshman,Paul Mencke Jr.,aad67944-48fd-4722-9185-5e8ed9bec3a7,1.0,S,302874,2,26.5
Cayden Jones,Alabama,SAM,69,Sophomore,Cayden Jones,958e5bd4-62e5-4c48-9938-f243509db968,1.0,LB,219047,1,38.7
Reid Schuback,Alabama,K,69,Senior,Reid Schuback,b47e66d0-5231-41d2-896e-830b68909a7b,1.0,PK,,,0.0
Hevin Brown-Shuler,Clemson,DT,69,Freshman,Hevin Brown-Shuler,bf72726a-2080-4786-bedd-575363e8b37c,1.0,DT,,,26.5
Robert Gunn III,Clemson,K,69,Junior,Robert Gunn III,63764ffa-e936-4929-a3de-b7395d774d5b,1.0,PK,300000,1,0.0
Myles Johnson,Florida,MIKE,69,Freshman,Myles Johnson,10d13c78-6ee5-4dfb-9484-de14f2b38842,1.0,LB,196583,2,35.5
JJ Hanne,Georgia,LEDG,69,Freshman,JJ Hanne,4a12ee9d-46fe-485f-8a74-9941492a7431,1.0,DL,128700,3,29.8
Aidan Corbello,LSU,K,69,Sophomore,Aidan Corbello,7ba23240-22ac-449e-b6e3-210500a0c48b,1.0,PK,125999,2,0.0
Ezekiel Marcelin Jr.,Miami,SAM,69,Freshman,Ezekiel Marcelin Jr.,cccf069e-69fb-4b93-bd17-5a99310dd013,1.0,LB,,,29.8
Kellen Wiley Jr.,Miami,SAM,69,Freshman,Kellen Wiley Jr.,69f6afa2-30da-42b9-a581-c44345e91a58,1.0,LB,167422,3,44.5
Stuart Blake,Michigan,K,69,Sophomore,Stuart Blake,dbf966e5-c396-4bc6-af92-39224ddbab24,1.0,PK,125999,2,0.0
Bodie Kahoun,Notre Dame,MIKE,69,Freshman,Bodie Kahoun,39023ddf-15e6-4dfd-8a23-d51fd0a0fb90,1.0,LB,,,26.5
David Adolph,Ohio State,WR,69,Senior,David Adolph,07af831d-2225-42e1-afcf-d84e6cf83bdd,1.0,WR,,,30.2
Devontae Armstrong,Ohio State,LG,69,Sophomore,Devontae Armstrong,cf76ab82-006f-410e-9f23-e9ba0cbe3ab7,1.0,OL,,,0.0
Jake Cook,Ohio State,LG,69,Freshman,Jake Cook,fef166b0-d54d-4436-9807-947b381bdd2a,1.0,OL,452948,2,0.0
Daniel Akinkunmi,Oklahoma,LG,69,Freshman,Daniel Akinkunmi,6e6f6ec4-be3e-481d-b5fc-acdf96f3df15,1.0,OL,539963,2,0.0
Jacob Jordan,Oklahoma,WR,69,Sophomore,Jacob Jordan,b5f11379-bc63-41a1-b6f9-b6b774af50ee,1.0,WR,376898,3,41.2
Jamal Wallace,Tennessee,DT,69,Junior,Jamal Wallace,701975cf-d6bc-4f80-a51e-2493be0cfb47,1.0,DL,,,34.0
Kellen Lindstrom,Tennessee,REDG,69,Freshman,Kellen Lindstrom,12fc3a71-4af2-44e1-acd4-b1e8291f1087,1.0,DL,,,29.8
Ridge Barker,Texas,TE,69,Freshman,Ridge Barker,1836b3ed-0530-4834-a8cd-8f10b30cecee,1.0,TE,,,0.0
Joey Olsen,USC,TE,69,Freshman,Joey Olsen,c0eb720f-6ddc-4744-aa2d-0d1876cc41db,1.0,TE,,,0.0
Caleb Smith,Washington,REDG,69,Freshman,Caleb Smith,42f9c54e-e8f8-4920-9c6d-b797e570812c,1.0,DL,,,0.0
D'Aryhian Clemons,Washington,CB,69,Freshman,D'Aryhian Clemons,9b59d28e-4a4f-479b-ba9a-3eb24c1ca49a,1.0,CB,,,26.5
Ethan Moczulski,Washington,K,69,Junior,Ethan Moczulski,6c7e0de5-520c-4fda-aee4-bcf184db5860,1.0,PK,,,0.0
Maximus McCree,Washington,LT,69,Senior,Maximus McCree,9b7847b8-c5b0-4751-8181-1637a464d2b9,1.0,OL,,,0.0
Baker Hickman,Alabama,LT,68,Junior,Baker Hickman,9ed9b407-e49c-4879-9fdf-b0ab96c6bff1,1.0,OL,,,0.0
Aidan Warner,Florida,QB,68,Sophomore,Aidan Warner,c5b4bcb8-4d52-4691-b192-2d2db874cd80,1.0,QB,,,0.0
Enoch Wangoy,Florida,RT,68,Freshman,Enoch Wangoy,d2293e1d-96b2-4950-a95d-59d678ea00dc,1.0,OL,,,0.0
Taylor Spierto,Florida,WR,68,Senior,Taylor Spierto,95c2fd1f-ada6-46e6-8e4e-5b6109da4f8d,1.0,WR,,,30.8
Teddy Foster,Florida,CB,68,Freshman,Teddy Foster,a839f538-9b0e-4b54-94f1-9ab2f324b083,1.0,DB,,,29.8
Badger Hargett,LSU,P,68,Sophomore,Badger Hargett,38e12939-dd3a-4def-ad63-028568d7ce1d,1.0,P,,,0.0
JD LaFleur,LSU,TE,68,Freshman,JD LaFleur,675d2a13-f386-4f29-b126-387f6713af5f,1.0,TE,,,0.0
Judd Anderson,Miami,QB,68,Freshman,Judd Anderson,710d9937-ea21-47e2-a3a2-d14b30ff8311,1.0,QB,168300,3,0.0
Kaden Strayhorn,Michigan,C,68,Freshman,Kaden Strayhorn,3d8857b7-03ea-4566-946e-9e11c50c3f0a,1.0,OL,,,0.0
Tevis Metcalf,Michigan,CB,68,Sophomore,Tevis Metcalf,ac40239d-1777-41fd-a4ad-f60da5ac11fd,1.0,DB,,,35.5
Jack Larsen,Notre Dame,TE,68,Freshman,Jack Larsen,ba00288d-c9f9-4b8e-8848-1d1b8f53155f,1.0,TE,,,33.2
Marcello Diomede,Notre Dame,K,68,Junior,Marcello Diomede,128b5fd8-aa82-47e5-9f88-f6210114269a,1.0,PK,,,0.0
Eli Brickhandler,Ohio State,QB,68,Senior,Eli Brickhandler,fa179050-01fe-47e3-947e-c41513136f93,1.0,QB,,,0.0
Liam Evans,Oklahoma,K,68,Freshman,Liam Evans,63836f2c-4387-40b9-95e7-53bf7a101992,1.0,PK,125999,2,0.0
Marcus James,Oklahoma,MIKE,68,Freshman,Marcus James,a9e53405-2bcc-4726-b13f-0d90361f0d62,1.0,LB,,,0.0
Andrew Boyle,Oregon,K,68,Senior,Andrew Boyle,402780dc-c2c2-4eda-af9c-e91577167b40,1.0,PK,120959,2,0.0
Nick Duzansky,Oregon,TE,68,Sophomore,Nick Duzansky,87ffaaba-d0f8-4041-a12f-708c0ae46b0e,1.0,LS,,,0.0
Blake Franks,South Carolina,LG,68,Freshman,Blake Franks,d915757d-5ac8-4141-b131-444bb53932a7,1.0,OL,,,0.0
Jaquel Holman,South Carolina,CB,68,Freshman,Jaquel Holman,2e1792f7-661b-4595-9cf6-2254b846bc85,1.0,DB,210600,2,39.8
Mike Tyler,South Carolina,TE,68,Freshman,Mike Tyler,13b68078-c8e5-410c-92d7-77a1763ffbc3,1.0,TE,,,21.7
Nolan Hay,South Carolina,C,68,Senior,Nolan Hay,2d7d70d0-9f65-430e-9d77-61ea0df7736b,1.0,OL,517499,2,0.0
Peyton Argent,South Carolina,K,68,Sophomore,Peyton Argent,9f58e8a3-52d7-4f16-909d-d489d1f5203e,1.0,PK,,,0.0
Bennett Brady,Tennessee,TE,68,Junior,Bennett Brady,80cfde6f-e676-48e6-ae3c-c09823d73273,1.0,LS,99000,1,0.0
Dylan Lewis,Tennessee,CB,68,Freshman,Dylan Lewis,df8ea9d5-7a44-4add-beb3-498642a9f856,1.0,DB,210600,3,26.5
Joakim Dodson,Tennessee,WR,68,Freshman,Joakim Dodson,05e045fb-0d89-46b7-ac1c-c56b67514f17,1.0,WR,280800,1,39.9
Aaron Butler,Texas,WR,68,Freshman,Aaron Butler,48a99dc7-4f43-4806-b2c8-8aa776c1e3de,1.0,WR,,,33.3
Caleb Chester,Texas,CB,68,Freshman,Caleb Chester,c21c83f4-e06c-4893-ae50-ef6b902c5502,1.0,DB,,,26.5
Melvin Hills III,Texas,LEDG,68,Freshman,Melvin Hills III,236967d4-9061-4083-a68e-9ced2e5c7d2a,1.0,DL,,,26.5
Willi Wascher,USC,C,68,Freshman,Willi Wascher,ff6ec879-eb30-41b4-bfeb-f6b8beb9149b,1.0,OL,405000,2,0.0
Anthony Ward,Washington,WILL,68,Senior,Anthony Ward,bd3c8f4f-3866-4d8d-93ba-963e07e459c3,1.0,LB,,,26.5
Jake Flores,Washington,LG,68,Freshman,Jake Flores,0e2e2367-7892-4264-bfff-f8c393c72723,1.0,OL,407285,2,0.0
Justice Williams,Washington,WR,68,Freshman,Justice Williams,f7506ba9-89c5-478b-a34d-99aa50f56871,1.0,WR,346823,2,34.4
Rahim Wright II,Washington,CB,68,Freshman,Rahim Wright II,60e73da8-a415-4188-812d-83e2d6ccd1c7,1.0,S,,,0.0
Tristan Warner,Washington,SS,68,Junior,Tristan Warner,51e700c6-8d2a-4ef4-af48-f3ea04c5031d,1.0,S,,,26.5
Champ Thompson,Clemson,DT,67,Freshman,Champ Thompson,d943dd9e-4ee7-41e4-bd4d-983c013fcf65,1.0,DT,242000,3,61.2
Ronan O'Connell,Clemson,RG,67,Freshman,Ronan O'Connell,05e6ff14-f669-4e74-aad2-45686f7be8af,1.0,OL,412500,2,0.0
Jonathan Ferguson,LSU,TE,67,Senior,Jonathan Ferguson,7c549355-3660-4158-ac55-fa90e2046f2d,1.0,LS,,,0.0
Andrew Kros,Notre Dame,TE,67,Junior,Andrew Kros,d2a317ae-efeb-48fd-8861-34b3569bd820,1.0,LS,26250,2,0.0
Julian Goines-Jackson,Ohio State,RG,67,Senior,Julian Goines-Jackson,cd09992f-bc6a-4ff5-8b44-c40cc9888bcb,1.0,OL,,,0.0
Seth Freeman,Oklahoma,TE,67,Freshman,Seth Freeman,95b1c0f1-bbb4-4e3d-a9f4-efddf7a32531,1.0,LS,31499,2,0.0
Taylor Heim,Oklahoma,WILL,67,Sophomore,Taylor Heim,5ee17726-503e-411c-b439-11d718b41992,1.0,LB,345000,2,58.5
Andrew Colasurdo,South Carolina,SAM,67,Senior,Andrew Colasurdo,1db52ac5-dbb4-4417-9506-9676b426c956,1.0,LB,,,32.1
Brenden Anes,Tennessee,MIKE,67,Freshman,Brenden Anes,596d91b7-d81d-47bc-9f4d-962a3991dea1,1.0,LB,,,35.5
Braylon Conley,USC,CB,67,Freshman,Braylon Conley,211a2ffb-8796-482c-ac8d-5e624a870ae3,1.0,CB,,,62.6
James Johnson,USC,CB,67,Freshman,James Johnson,acb5bdbe-00df-45f3-b051-ed61f1c53092,1.0,CB,,,23.3
Aidan Anderson,Washington,LG,67,Sophomore,Aidan Anderson,74a27bde-256a-4fdf-9a3c-260575214a77,1.0,OL,,,0.0
C.J. Kubah-Taylor,Clemson,MIKE,66,Freshman,C.J. Kubah-Taylor,6ab1660f-e3ae-4c93-be27-7e238c45344f,1.0,LB,182905,3,26.5
Drew Woodaz,Clemson,WILL,66,Freshman,Drew Woodaz,3756a8b9-bc6c-4e39-9a58-7604ccd3f0a0,1.0,LB,183269,3,26.5
Evan Noel,Florida,K,66,Freshman,Evan Noel,eaa63743-e696-43cc-b330-5b97aab36d60,1.0,PK,,,0.0
Layne Swafford,Florida,SAM,66,Sophomore,Layne Swafford,32b57e62-d305-4167-adda-741a8f3d27bf,1.0,EDGE,,,0.0
Kolaj Cobbins,LSU,REDG,66,Freshman,Kolaj Cobbins,90875d51-f2eb-456e-a9e8-d58d90bcb680,1.0,DE,,,29.8
Yerovi Valdes Alfonso,Miami,LG,66,Freshman,Yerovi Valdes Alfonso,76bdfcd3-93a7-4b6b-9cce-45ac5c62ef40,1.0,OL,,,0.0
Chase Herbstreit,Michigan,QB,66,Freshman,Chase Herbstreit,cd0b5ca4-e4eb-44f5-97e5-3058ffa2d1a4,1.0,QB,,,0.0
Chase Taylor,Michigan,SAM,66,Freshman,Chase Taylor,50fa7eca-b62f-4e4d-b66d-085dd86ae112,1.0,LB,197461,2,39.9
Joseph Vinci,Notre Dame,TE,66,Freshman,Joseph Vinci,844f7094-9c94-4d8f-8259-6422aa517c9c,1.0,LS,75000,1,0.0
Leroy Roker III,Ohio State,FS,66,Sophomore,Leroy Roker III,1403ae75-f0d1-48e7-ac01-fa898e5b25b4,1.0,S,300300,2,46.4
Sean Hutton,Oklahoma,LG,66,Freshman,Sean Hutton,7ff42139-2511-42a4-95b7-f390664a2275,1.0,OL,,,0.0
Cole Harrison,Tennessee,TE,66,Freshman,Cole Harrison,dcfb4120-2ae5-4249-894e-8d147c212850,1.0,TE,,,23.3
Tate Haver,Texas,TE,66,Junior,Tate Haver,7f89e72a-9c1c-48d8-8703-0e0488605566,1.0,S,231000,3,0.0
Erwin Taomi,USC,LG,66,Sophomore,Erwin Taomi,033f13be-84b6-437b-aced-4a555c84fa47,1.0,OL,,,0.0
Hayden Treter,USC,RT,66,Freshman,Hayden Treter,c1664990-255d-47f4-9e34-d9c3b5ac22a9,1.0,OL,445500,2,0.0
Griffin Miller,Washington,WILL,66,Junior,Griffin Miller,e2ec558d-da5d-44f6-8871-2beabebe76c6,1.0,LB,,,26.5
Luke Dunne,Washington,P,66,Sophomore,Luke Dunne,c59e04b5-d211-4688-87c9-33efcce6620a,1.0,P,32602,2,0.0
Jack Sammarco,Alabama,TE,65,Sophomore,Jack Sammarco,b97c893a-4f68-4631-b08a-02a3a8b7488c,1.0,TE,,,0.0
QB Reese,Alabama,SAM,65,Freshman,QB Reese,5f3fb311-cff1-44e8-8718-21ad80ef4e87,1.0,LB,214500,1,35.5
Jack Smith,Clemson,P,65,Junior,Jack Smith,b4a2e7bd-67d7-41da-91c6-4924e75bbe1e,1.0,P,90000,1,0.0
Watson Young,Clemson,LG,65,Freshman,Watson Young,47a963a2-14cc-43ec-94a4-ac375c43cde1,1.0,OL,,,0.0
AJ Holloway,South Carolina,MIKE,65,Freshman,AJ Holloway,9dca5e6f-651c-4d18-aef7-c7d3404947b5,1.0,LB,,,0.0
Brady Sarkisian,Texas,WILL,65,Junior,Brady Sarkisian,8ffe3ba5-8e43-4f90-a29e-0cc9db9ec9be,1.0,LB,,,34.2
Lance St. Louis,Texas,TE,65,Senior,Lance St. Louis,d0e8ffbe-eb9c-478c-ae47-110081bcd8e5,1.0,S,,,0.0
Josh Turbyville,Tennessee,K,64,Junior,Josh Turbyville,2b426bc0-001b-45be-a2c4-ccffedfdf0d9,1.0,PK,396000,1,0.0
Zacharyus Williams,USC,WR,64,Sophomore,Zacharyus Williams,783fcf66-4a89-408d-a818-d674858f76a9,1.0,WR,343200,1,46.6
Davit Boyajyan,Washington,C,64,Freshman,Davit Boyajyan,8cbdb9c3-aa59-4112-9da7-1652a423ca6b,1.0,OL,,,0.0
Princeton Malbrue,LSU,SAM,63,Junior,Princeton Malbrue,9305bd80-0cd2-458b-a1c6-3478155a668f,1.0,LB,,,32.1
Zach Ludwig,Michigan,MIKE,63,Sophomore,Zach Ludwig,1b38a92d-5bc0-4e66-8ee8-a89320d81ede,1.0,LB,,,0.0
Luke Basso,Oregon,TE,63,Senior,Luke Basso,db6ef535-f9e0-4a4b-bfc6-fc29b0abfe1d,1.0,LS,,,0.0
Cole Rasmussen,South Carolina,TE,63,Senior,Cole Rasmussen,73299460-8671-4a6e-aca9-f625e63adbea,1.0,LS,,,0.0
Devin McDonough,USC,TE,63,Junior,Devin McDonough,26018f63-fb54-4291-961c-628b9fc0246a,1.0,LS,31499,2,0.0
Rocco Underwood,Florida,TE,62,Senior,Rocco Underwood,b72dc7c7-ef8f-4ddb-991c-a450257c212c,1.0,LS,,,0.0
Troy Pikes,South Carolina,DT,62,Sophomore,Troy Pikes,86eef863-7808-443c-a8ac-73355f8f9872,1.0,DT,480000,1,60.3
Ben Bolton,Tennessee,SAM,62,Junior,Ben Bolton,1a30564f-720f-4e1a-affa-8247384d62cf,1.0,LB,,,43.4
Hank Pepper,USC,TE,60,Senior,Hank Pepper,ff6468cf-0500-4e49-b04b-cddaa3afe3e0,1.0,LS,,,0.0
Ben Anderson,Oklahoma,TE,59,Junior,Ben Anderson,c8eb55c9-8a34-4970-9db8-e299ba690399,1.0,LS,86400,1,0.0
Philip Florenzo,Clemson,TE,58,Senior,Philip Florenzo,757c05d7-8e44-42a6-b8db-a0b22f3fc65a,1.0,LS,,,0.0
Beau Gardner,Georgia,TE,58,Senior,Beau Gardner,70b642d1-c578-4c5a-b655-5361d12e90c0,1.0,LS,,,0.0
John Ferlmann,Ohio State,TE,56,Senior,John Ferlmann,fdea4962-e885-42b9-9fd4-5f04ce5a0d72,1.0,LS,,,0.0
David Bird,Alabama,TE,54,Junior,David Bird,fa7fbd58-afaf-4a79-b9e4-ce68b18265b8,1.0,LS,,,0.0
Ryan Kean,Washington,TE,53,Junior,Ryan Kean,5fe7a788-23ab-4e63-965f-53d804536b9b,1.0,LS,90000,1,0.0
